latitude,longitude,ext_id,emitted_lux_level,postcode,locality
-37.81500199983142,144.96635400021634,89997,33.724,3000,MELBOURNE
-37.815005000142634,144.9663560000925,89996,32.454,3000,MELBOURNE
-37.81500899971267,144.96635700016495,89995,29.13,3000,MELBOURNE
-37.81501200002382,144.96635900004142,89994,24.536,3000,MELBOURNE
-37.815015000192275,144.96636000027758,89993,9.677,3000,MELBOURNE
-37.81501799960264,144.96636200017903,89992,8.895,3000,MELBOURNE
-37.81502099991373,144.96636400005596,89991,8.407,3000,MELBOURNE
-37.81502400008214,144.96636500029237,89990,6.061,3000,MELBOURNE
-37.815026999492424,144.96636700019428,89989,5.572,3000,MELBOURNE
-37.81502999966083,144.96636800043092,89988,5.767,3000,MELBOURNE
-37.81503299997182,144.9663700003084,89987,11.046,3000,MELBOURNE
-37.815036000140196,144.9663710005452,89986,10.459,3000,MELBOURNE
-37.81503900028895,144.96637199964667,89985,7.918,3000,MELBOURNE
-37.815041999556556,144.96637299990837,89984,7.136,3000,MELBOURNE
-37.81504399956517,144.9663749999743,89983,7.625,3000,MELBOURNE
-37.815046999733504,144.96637600021148,89982,7.136,3000,MELBOURNE
-37.81504999990183,144.96637700044874,89981,7.234,3000,MELBOURNE
-37.815053000212686,144.96637900032704,89980,8.504,3000,MELBOURNE
-37.815056000380984,144.9663800005645,89979,8.993,3000,MELBOURNE
-37.81505899962892,144.96638099969127,89978,8.895,3000,MELBOURNE
-37.815061999797216,144.96638199992887,89977,8.798,3000,MELBOURNE
-37.815063999805695,144.96638399999557,89976,9.775,3000,MELBOURNE
-37.81506699997394,144.96638500023332,89975,11.926,3000,MELBOURNE
-37.815070000142214,144.96638600047115,89974,13.099,3000,MELBOURNE
-37.81507399985449,144.9663880001873,89973,14.467,3000,MELBOURNE
-37.81507700002272,144.96638900042532,89972,16.52,3000,MELBOURNE
-37.81508000017134,144.96638999952802,89971,17.791,3000,MELBOURNE
-37.81508299960087,144.96639200056777,89970,15.836,3000,MELBOURNE
-37.81508599974946,144.9663929996707,89969,14.37,3000,MELBOURNE
-37.815089000060084,144.96639499955057,89968,13.978,3000,MELBOURNE
-37.815092000228255,144.96639599978906,89967,14.761,3000,MELBOURNE
-37.8150949994957,144.96639700005235,89966,12.121,3000,MELBOURNE
-37.81509900010855,144.96639899974497,89965,8.798,3000,MELBOURNE
-37.8151020002767,144.96639999998376,89964,10.459,3000,MELBOURNE
-37.81510400014253,144.9664010004103,89963,13.001,3000,MELBOURNE
-37.815105999988766,144.96640199970142,89962,15.249,3000,MELBOURNE
-37.815109000299245,144.9664039995822,89961,11.046,3000,MELBOURNE
-37.81511100016505,144.9664050000089,89960,13.881,3000,MELBOURNE
-37.81511300003085,144.96640600043565,89959,12.219,3000,MELBOURNE
-37.815116000179344,144.96640699953946,89958,16.227,3000,MELBOURNE
-37.815118000045125,144.96640799996635,89957,17.107,3000,MELBOURNE
-37.81512000005321,144.9664100000352,89956,15.836,3000,MELBOURNE
-37.815123000221284,144.9664110002747,89955,9.482,3000,MELBOURNE
-37.81512500006743,144.96641199956636,89954,9.482,3000,MELBOURNE
-37.815126999933184,144.96641299999348,89953,13.783,3000,MELBOURNE
-37.81513000010123,144.96641400023316,89952,15.347,3000,MELBOURNE
-37.81513199994736,144.96641499952497,89951,8.602,3000,MELBOURNE
-37.81513500027726,144.96641700054238,89950,13.294,3000,MELBOURNE
-37.81513700012335,144.9664179998343,89949,7.82,3000,MELBOURNE
-37.81514000029136,144.96641900007432,89948,7.527,3000,MELBOURNE
-37.81514200015705,144.96642000050184,89947,11.926,3000,MELBOURNE
-37.815144999566506,144.96642200040895,89946,11.828,3000,MELBOURNE
-37.81514700031333,144.96642299967647,89945,11.339,3000,MELBOURNE
-37.81514999958054,144.9664239999415,89944,10.85,3000,MELBOURNE
-37.81515199958839,144.96642600001164,89943,8.504,3000,MELBOURNE
-37.81515499975634,144.96642700025214,89942,6.647,3000,MELBOURNE
-37.81515799992428,144.96642800049273,89941,6.549,3000,MELBOURNE
-37.8151599997703,144.9664289997853,89940,6.452,3000,MELBOURNE
-37.81516300008036,144.96643099966852,89939,5.67,3000,MELBOURNE
-37.815164999945964,144.96643200009663,89938,5.181,3000,MELBOURNE
-37.81516800011387,144.96643300033753,89937,6.549,3000,MELBOURNE
-37.81516999995985,144.96643399963037,89936,6.94,3000,MELBOURNE
-37.815173000269844,144.96643599951403,89935,6.452,3000,MELBOURNE
-37.815175000135405,144.96643699994243,89934,6.256,3000,MELBOURNE
-37.815178000303284,144.96643800018364,89933,6.158,3000,MELBOURNE
-37.81518000031091,144.96644000025486,89932,6.256,3000,MELBOURNE
-37.815182999578,144.966441000521,89931,6.549,3000,MELBOURNE
-37.815185999726225,144.96644199962705,89930,7.331,3000,MELBOURNE
-37.81518799959175,144.96644300005576,89929,6.94,3000,MELBOURNE
-37.8151909999016,144.96644499994028,89928,7.527,3000,MELBOURNE
-37.815192999767106,144.96644600036913,89927,6.354,3000,MELBOURNE
-37.815194999612984,144.9664469996626,89926,6.354,3000,MELBOURNE
-37.81519799978078,144.96644799990446,89925,6.354,3000,MELBOURNE
-37.815199999788256,144.9664499999765,89924,8.211,3000,MELBOURNE
-37.815201999653716,144.96645100040556,89923,9.873,3000,MELBOURNE
-37.81520399949955,144.9664519996993,89922,13.783,3000,MELBOURNE
-37.81520699980927,144.9664539995846,89921,22.972,3000,MELBOURNE
-37.8152089996747,144.96645500001387,89920,23.069,3000,MELBOURNE
-37.81521099954013,144.96645600044323,89919,20.43,3000,MELBOURNE
-37.815213000286676,144.96645699971245,89918,20.528,3000,MELBOURNE
-37.81521500029401,144.96645899978512,89917,23.265,3000,MELBOURNE
-37.815217999560964,144.96646000005242,89916,21.017,3000,MELBOURNE
-37.815220000327095,144.9664610004573,89915,25.122,3000,MELBOURNE
-37.8152219995755,144.9664640001983,89914,21.212,3000,MELBOURNE
-37.81522499988503,144.96646600008455,89913,26.002,3000,MELBOURNE
-37.81522699989222,144.9664680001578,89912,33.236,3000,MELBOURNE
-37.81522900004121,144.96647099987453,89911,35.875,3000,MELBOURNE
-37.81523200035063,144.96647299976124,89910,36.852,3000,MELBOURNE
-37.815234000357705,144.96647499983484,89909,37.928,3000,MELBOURNE
-37.815235999605775,144.9664779995768,89908,37.341,3000,MELBOURNE
-37.81523899993469,144.9664800005994,89907,36.852,3000,MELBOURNE
-37.815240999922054,144.96648199953796,89906,33.431,3000,MELBOURNE
-37.81524300009031,144.96648500039106,89905,32.649,3000,MELBOURNE
-37.81524599949877,144.96648700030343,89904,30.596,3000,MELBOURNE
-37.81524800040638,144.96648900035308,89903,27.761,3000,MELBOURNE
-37.81524999965412,144.96649200009597,89902,26.979,3000,MELBOURNE
-37.815252999821574,144.9664930003403,89901,24.536,3000,MELBOURNE
-37.81525599998903,144.96649400058473,89900,22.385,3000,MELBOURNE
-37.815259000298084,144.96649600047306,89899,19.746,3000,MELBOURNE
-37.81526199954516,144.96649699960696,89898,17.693,3000,MELBOURNE
-37.81526499971257,144.96649799985167,89897,15.347,3000,MELBOURNE
-37.81526799987999,144.96649900009643,89896,14.272,3000,MELBOURNE
-37.81526999988666,144.9665010001717,89895,13.783,3000,MELBOURNE
-37.815273000054056,144.96650200041663,89894,12.414,3000,MELBOURNE
-37.815276000201834,144.96650299952623,89893,11.241,3000,MELBOURNE
-37.81527900036921,144.96650399977133,89892,10.85,3000,MELBOURNE
-37.81528199977737,144.96650599968538,89891,9.873,3000,MELBOURNE
-37.81528499994472,144.96650699993066,89890,8.7,3000,MELBOURNE
-37.81528699980975,144.96650800036235,89889,8.016,3000,MELBOURNE
-37.81528899981628,144.96651000043838,89888,7.234,3000,MELBOURNE
-37.815290999661684,144.96651099973477,89887,6.94,3000,MELBOURNE
-37.81529399982899,144.96651199998036,89886,6.745,3000,MELBOURNE
-37.81529599969399,144.9665130004123,89885,6.354,3000,MELBOURNE
-37.81529799970044,144.96651500048867,89884,5.963,3000,MELBOURNE
-37.81529999954581,144.96651599978532,89883,5.865,3000,MELBOURNE
-37.815302999713076,144.96651700003122,89882,5.572,3000,MELBOURNE
-37.815304999578025,144.96651800046342,89881,5.376,3000,MELBOURNE
-37.815306999584415,144.96652000054013,89880,5.279,3000,MELBOURNE
-37.81530900033048,144.96652099981233,89879,4.79,3000,MELBOURNE
-37.8153110001954,144.96652200024468,89878,4.594,3000,MELBOURNE
-37.8153139996033,144.96652400016026,89877,4.79,3000,MELBOURNE
-37.81531699977051,144.96652500040668,89876,4.985,3000,MELBOURNE
-37.8153199999181,144.96652599951773,89875,4.497,3000,MELBOURNE
-37.8153230002463,144.96652800054443,89874,4.594,3000,MELBOURNE
-37.81532500009157,144.96652899984176,89873,4.79,3000,MELBOURNE
-37.815327999499345,144.96653099975796,89872,4.301,3000,MELBOURNE
-37.8153309996665,144.96653200000483,89871,4.203,3000,MELBOURNE
-37.81533399983366,144.96653300025176,89870,4.301,3000,MELBOURNE
-37.81533599983982,144.96653500032966,89869,4.594,3000,MELBOURNE
-37.81533900000696,144.96653600057672,89868,4.79,3000,MELBOURNE
-37.815342000154466,144.96653699968851,89867,4.79,3000,MELBOURNE
-37.81534500018029,144.96653700029074,89866,4.79,3000,MELBOURNE
-37.815348000186496,144.96653699975755,89865,4.888,3000,MELBOURNE
-37.81535100021231,144.9665370003598,89864,4.985,3000,MELBOURNE
-37.815354999620084,144.96653699966535,89863,5.083,3000,MELBOURNE
-37.81535799964589,144.96653700026758,89862,5.083,3000,MELBOURNE
-37.81536099965209,144.96653699973436,89861,5.181,3000,MELBOURNE
-37.8153639996779,144.96653700033656,89860,5.279,3000,MELBOURNE
-37.81536699968411,144.96653699980334,89859,5.376,3000,MELBOURNE
-37.81537100001222,144.96653700021955,89858,5.376,3000,MELBOURNE
-37.815374000018416,144.96653699968633,89857,5.376,3000,MELBOURNE
-37.81537700004422,144.9665370002885,89856,5.865,3000,MELBOURNE
-37.81538000005042,144.96653699975525,89855,6.158,3000,MELBOURNE
-37.81538300035883,144.9665389996485,89854,6.452,3000,MELBOURNE
-37.81538500022362,144.96654000008226,89853,6.745,3000,MELBOURNE
-37.81538800039072,144.96654100033015,89852,7.038,3000,MELBOURNE
-37.81538999949601,144.96654300043437,89851,7.429,3000,MELBOURNE
-37.81539299964348,144.966543999547,89850,7.625,3000,MELBOURNE
-37.81539499950822,144.96654499998104,89849,7.722,3000,MELBOURNE
-37.81539799967529,144.96654600022924,89848,8.113,3000,MELBOURNE
-37.81539999968125,144.96654800030916,89847,8.113,3000,MELBOURNE
-37.81540299984828,144.96654900055756,89846,8.211,3000,MELBOURNE
-37.815405999995704,144.96654999967058,89845,8.407,3000,MELBOURNE
-37.8154079998604,144.96655100010494,89844,8.7,3000,MELBOURNE
-37.81541100016862,144.96655299999944,89843,8.993,3000,MELBOURNE
-37.8154129998725,144.96655299965255,89842,9.286,3000,MELBOURNE
-37.8154159998983,144.96655300025535,89841,9.384,3000,MELBOURNE
-37.815417999602175,144.96655299990846,89840,9.58,3000,MELBOURNE
-37.81542099962798,144.9665530005112,89839,9.58,3000,MELBOURNE
-37.815423000232606,144.9665530001396,89838,9.482,3000,MELBOURNE
-37.815426000238794,144.96655299960693,89837,9.58,3000,MELBOURNE
-37.815427999962274,144.96655300039546,89836,9.482,3000,MELBOURNE
-37.81543099996846,144.96655299986278,89835,9.971,3000,MELBOURNE
-37.81543399999426,144.96655300046552,89834,10.264,3000,MELBOURNE
-37.81543599969813,144.9665530001186,89833,10.264,3000,MELBOURNE
-37.81543899970433,144.9665529995859,89832,10.264,3000,MELBOURNE
-37.81544100032855,144.9665530003497,89831,10.166,3000,MELBOURNE
-37.815443000334426,144.9665550004309,89830,9.971,3000,MELBOURNE
-37.815445999882996,144.96655799999758,89829,9.677,3000,MELBOURNE
-37.815447999888804,144.96656000007906,89828,9.286,3000,MELBOURNE
-37.8154500000357,144.9665629998071,89827,8.798,3000,MELBOURNE
-37.81545200004142,144.96656499988882,89826,8.504,3000,MELBOURNE
-37.8154540001882,144.96656799961713,89825,8.309,3000,MELBOURNE
-37.81545699975608,144.9665710003202,89824,8.211,3000,MELBOURNE
-37.81545899976167,144.96657300040232,89823,7.82,3000,MELBOURNE
-37.81546099990825,144.96657600013114,89822,7.722,3000,MELBOURNE
-37.81546299991376,144.9665780002135,89821,7.625,3000,MELBOURNE
-37.815466000362555,144.96658099975718,89820,7.429,3000,MELBOURNE
-37.81546800036798,144.9665829998398,89819,7.136,3000,MELBOURNE
-37.81547000009148,144.9665830006291,89818,6.94,3000,MELBOURNE
-37.81547199979536,144.96658300028295,89817,6.745,3000,MELBOURNE
-37.815474999801566,144.9665829997514,89816,6.647,3000,MELBOURNE
-37.81547699952505,144.96658300054068,89815,6.452,3000,MELBOURNE
-37.815479000129685,144.96658300016983,89814,6.354,3000,MELBOURNE
-37.815480999833575,144.96658299982371,89813,6.354,3000,MELBOURNE
-37.815482999537444,144.96658299947754,89812,6.354,3000,MELBOURNE
-37.815485999563265,144.9665830000814,89811,6.549,3000,MELBOURNE
-37.81548800016789,144.96658299971054,89810,6.549,3000,MELBOURNE
-37.81548999989137,144.9665830004998,89809,6.647,3000,MELBOURNE
-37.815491999595245,144.96658300015366,89808,6.745,3000,MELBOURNE
-37.815494999601434,144.96658299962206,89807,6.94,3000,MELBOURNE
-37.81549700022567,144.9665830003866,89806,7.234,3000,MELBOURNE
-37.81550000023186,144.96658299985498,89805,7.625,3000,MELBOURNE
-37.81550199993574,144.96658299950883,89804,8.016,3000,MELBOURNE
-37.815504999961526,144.96658300011265,89803,8.7,3000,MELBOURNE
-37.815507999967714,144.96658299958102,89802,9.091,3000,MELBOURNE
-37.815509999691194,144.96658300037026,89801,9.384,3000,MELBOURNE
-37.81551299969738,144.96658299983866,89800,9.482,3000,MELBOURNE
-37.815515999723175,144.96658300044245,89799,9.58,3000,MELBOURNE
-37.8155180003278,144.96658300007155,89798,9.971,3000,MELBOURNE
-37.81552100033397,144.9665829995399,89797,10.068,3000,MELBOURNE
-37.81552400035975,144.96658300014366,89796,9.971,3000,MELBOURNE
-37.81552600006362,144.96658299979745,89795,10.068,3000,MELBOURNE
-37.81552900008941,144.96658300040124,89794,10.166,3000,MELBOURNE
-37.815531000094836,144.96658500048554,89793,9.873,3000,MELBOURNE
-37.81553400024198,144.96658599960153,89792,9.677,3000,MELBOURNE
-37.81553600010641,144.96658700003846,89791,9.286,3000,MELBOURNE
-37.815539000273155,144.96658800029002,89790,8.602,3000,MELBOURNE
-37.815541999680065,144.96659000021407,89789,8.7,3000,MELBOURNE
-37.81554399952486,144.96659099951577,89788,8.7,3000,MELBOURNE
-37.81554699969157,144.96659199976756,89787,8.602,3000,MELBOURNE
-37.81554899955595,144.96659300020482,89786,8.211,3000,MELBOURNE
-37.81555199986354,144.9665950001046,89785,8.016,3000,MELBOURNE
-37.8155539997279,144.96659600054198,89784,7.82,3000,MELBOURNE
-37.81555699987496,144.9665969996587,89783,7.429,3000,MELBOURNE
-37.81555899988018,144.96659899974412,89782,7.234,3000,MELBOURNE
-37.81556199990597,144.96659900034848,89781,7.136,3000,MELBOURNE
-37.81556399960984,144.96659900000265,89780,6.647,3000,MELBOURNE
-37.815566999635614,144.966599000607,89779,6.354,3000,MELBOURNE
-37.815569999641795,144.96659900007592,89778,5.963,3000,MELBOURNE
-37.815572000246405,144.96659899970538,89777,5.572,3000,MELBOURNE
-37.81557500027219,144.9665990003097,89776,5.279,3000,MELBOURNE
-37.81557699997605,144.96659899996388,89775,5.181,3000,MELBOURNE
-37.81558000000183,144.9665990005682,89774,4.888,3000,MELBOURNE
-37.81558199970569,144.96659900022237,89773,4.692,3000,MELBOURNE
-37.81558499971186,144.96659899969123,89772,4.594,3000,MELBOURNE
-37.815587000336066,144.9665990004561,89771,4.497,3000,MELBOURNE
-37.81559000034224,144.966598999925,89770,4.399,3000,MELBOURNE
-37.81559100004514,144.96660100019656,89769,4.301,3000,MELBOURNE
-37.815593000191136,144.96660399993138,89768,4.301,3000,MELBOURNE
-37.81559500019626,144.96660600001792,89767,4.008,3000,MELBOURNE
-37.81559600003984,144.96660899993816,89766,4.008,3000,MELBOURNE
-37.81559800004488,144.96661100002493,89765,4.008,3000,MELBOURNE
-37.81559899988833,144.96661399994537,89764,4.008,3000,MELBOURNE
-37.8156009998933,144.96661600003233,89763,4.008,3000,MELBOURNE
-37.81560300003895,144.96661899976795,89762,3.812,3000,MELBOURNE
-37.815603999741505,144.96662100004016,89761,3.226,3000,MELBOURNE
-37.81560599988703,144.96662399977603,89760,3.324,3000,MELBOURNE
-37.81560699958951,144.9666260000484,89759,3.91,3000,MELBOURNE
-37.81560899973492,144.96662899978455,89758,4.008,3000,MELBOURNE
-37.81561100035915,144.9666290005502,89757,4.008,3000,MELBOURNE
-37.81561199976072,144.96662900039001,89756,3.91,3000,MELBOURNE
-37.815614000365336,144.96662900002022,89755,4.106,3000,MELBOURNE
-37.81561600006922,144.96662899967515,89754,4.203,3000,MELBOURNE
-37.8156179997927,144.9666290004655,89753,4.301,3000,MELBOURNE
-37.81561999949657,144.96662900012043,89752,4.692,3000,MELBOURNE
-37.81562099979889,144.96662899993555,89751,4.497,3000,MELBOURNE
-37.815622999502764,144.96662899959048,89750,4.301,3000,MELBOURNE
-37.815625000126985,144.9666290003561,89749,4.692,3000,MELBOURNE
-37.815626999830855,144.966629000011,89748,4.888,3000,MELBOURNE
-37.81562800013317,144.9666289998261,89747,6.061,3000,MELBOURNE
-37.81562999985665,144.96662900061648,89746,4.79,3000,MELBOURNE
-37.815631999560516,144.96662900027135,89745,5.083,3000,MELBOURNE
-37.81563300000346,144.9666299997354,89744,5.083,3000,MELBOURNE
-37.815633999705874,144.9666320000086,89743,6.158,3000,MELBOURNE
-37.81563599956995,144.96663300044796,89742,6.647,3000,MELBOURNE
-37.815637000012856,144.96663399991212,89741,9.189,3000,MELBOURNE
-37.81563799957462,144.96663500053643,89740,7.722,3000,MELBOURNE
-37.81563900015809,144.96663699964964,89739,5.67,3000,MELBOURNE
-37.81564100002214,144.96663800008923,89738,5.083,3000,MELBOURNE
-37.81564199956427,144.96663899957824,89737,4.399,3000,MELBOURNE
-37.81564300002673,144.966640000178,89736,3.715,3000,MELBOURNE
-37.81564500003128,144.9666420002668,89735,3.421,3000,MELBOURNE
-37.81564599957338,144.9666429997559,89734,4.497,3000,MELBOURNE
-37.81564700003582,144.96664400035576,89733,5.083,3000,MELBOURNE
-37.81564899973969,144.96664400001103,89732,5.572,3000,MELBOURNE
-37.815650000042,144.96664399982632,89731,5.767,3000,MELBOURNE
-37.815651999765485,144.96664400061704,89730,5.67,3000,MELBOURNE
-37.8156530000678,144.96664400043232,89729,5.572,3000,MELBOURNE
-37.81565499977167,144.96664400008763,89728,5.67,3000,MELBOURNE
-37.81565700037629,144.96664399971817,89727,5.67,3000,MELBOURNE
-37.81565799977786,144.9666439995582,89726,5.963,3000,MELBOURNE
-37.81565999950134,144.9666440003489,89725,6.256,3000,MELBOURNE
-37.81566099980363,144.96664400016417,89724,6.843,3000,MELBOURNE
-37.81566299950752,144.96664399981947,89723,7.234,3000,MELBOURNE
-37.815665000131744,144.96664400058546,89722,9.384,3000,MELBOURNE
-37.8156659995333,144.96664400042545,89721,11.437,3000,MELBOURNE
-37.81566800013792,144.96664400005602,89720,13.099,3000,MELBOURNE
-37.81566899953948,144.966643999896,89719,24.145,3000,MELBOURNE
-37.8156710001441,144.96664399952653,89718,24.731,3000,MELBOURNE
-37.81567199956527,144.966644000502,89717,25.415,3000,MELBOURNE
-37.815674000169885,144.96664400013253,89716,26.197,3000,MELBOURNE
-37.8156750004722,144.9666439999478,89715,26.491,3000,MELBOURNE
-37.815677000176066,144.96664399960306,89714,26.784,3000,MELBOURNE
-37.81567799959723,144.9666440005785,89713,26.882,3000,MELBOURNE
-37.81568000020185,144.96664400020902,89712,27.566,3000,MELBOURNE
-37.8156809996034,144.966644000049,89711,28.152,3000,MELBOURNE
-37.81568300036814,144.9666450004646,89710,28.152,3000,MELBOURNE
-37.815685000372646,144.96664700055462,89709,28.055,3000,MELBOURNE
-37.815687000217004,144.9666479998596,89708,27.273,3000,MELBOURNE
-37.81568900008098,144.9666490003001,89707,26.002,3000,MELBOURNE
-37.81568999962301,144.96664999978987,89706,23.851,3000,MELBOURNE
-37.81569200038772,144.9666510002057,89705,22.581,3000,MELBOURNE
-37.81569400039213,144.9666530002961,89704,21.799,3000,MELBOURNE
-37.81569600023644,144.9666539996014,89703,19.355,3000,MELBOURNE
-37.81569699979806,144.96665500022672,89702,18.573,3000,MELBOURNE
-37.81569899964235,144.9666559995321,89701,17.693,3000,MELBOURNE
-37.81570100040701,144.96665699994824,89700,16.325,3000,MELBOURNE
-37.81570300027091,144.96665800038917,89699,15.836,3000,MELBOURNE
-37.815703999953286,144.96665999952913,89698,17.595,3000,MELBOURNE
-37.81570599981717,144.96666099997014,89697,17.791,3000,MELBOURNE
-37.81570700027947,144.96666200057103,89696,16.422,3000,MELBOURNE
-37.81570799982141,144.9666630000612,89695,16.031,3000,MELBOURNE
-37.81570899952332,144.9666650003368,89694,15.934,3000,MELBOURNE
-37.815711000268294,144.96666599961787,89693,16.031,3000,MELBOURNE
-37.815711999829816,144.96666700024358,89692,15.738,3000,MELBOURNE
-37.81571300027247,144.96666799970916,89691,12.903,3000,MELBOURNE
-37.8157150002766,144.96666999980062,89690,13.685,3000,MELBOURNE
-37.81571599983809,144.9666710004264,89689,14.663,3000,MELBOURNE
-37.81571700028071,144.9666719998921,89688,15.934,3000,MELBOURNE
-37.81571799998247,144.9666740001681,89687,18.182,3000,MELBOURNE
-37.81571999984624,144.96667500060968,89686,18.573,3000,MELBOURNE
-37.81572100014855,144.96667500042534,89685,18.475,3000,MELBOURNE
-37.81572199955011,144.96667500026572,89684,11.926,3000,MELBOURNE
-37.815722999852426,144.96667500008138,89682,10.264,3000,MELBOURNE
-37.81572400015474,144.96667499989707,89681,10.655,3000,MELBOURNE
-37.815724999556295,144.96667499973742,89680,10.753,3000,MELBOURNE
-37.815725999858614,144.96667499955308,89679,11.046,3000,MELBOURNE
-37.81572700018053,144.96667500050415,89678,10.85,3000,MELBOURNE
-37.815727999582094,144.96667500034454,89677,10.85,3000,MELBOURNE
-37.815728999884406,144.9666750001602,89676,10.85,3000,MELBOURNE
-37.81573000018672,144.96667499997585,89675,10.948,3000,MELBOURNE
-37.81573099958829,144.96667499981623,89674,11.144,3000,MELBOURNE
-37.815731999890595,144.9666749996319,89673,11.437,3000,MELBOURNE
-37.81573399961407,144.96667500042335,89672,11.437,3000,MELBOURNE
-37.81573499991638,144.966675000239,89671,11.632,3000,MELBOURNE
-37.8157360002187,144.96667500005466,89670,11.828,3000,MELBOURNE
-37.81573699962025,144.96667499989505,89669,11.828,3000,MELBOURNE
-37.81573900022489,144.96667499952633,89668,11.828,3000,MELBOURNE
-37.81573999964604,144.96667500050214,89667,12.023,3000,MELBOURNE
-37.81574099994835,144.9666750003178,89666,12.121,3000,MELBOURNE
-37.815742000250665,144.96667500013342,89665,12.219,3000,MELBOURNE
-37.815743999954535,144.96667499978946,89664,12.219,3000,MELBOURNE
-37.81574500025683,144.96667499960512,89663,12.414,3000,MELBOURNE
-37.815745999658404,144.96667499944547,89662,12.512,3000,MELBOURNE
-37.81574799952217,144.96667599988743,89661,12.61,3000,MELBOURNE
-37.815748999984365,144.96667700048903,89660,12.805,3000,MELBOURNE
-37.815749999666444,144.9666789996305,89659,13.099,3000,MELBOURNE
-37.81575100012862,144.96668000023217,89658,13.392,3000,MELBOURNE
-37.815752999972744,144.9666809995389,89657,13.685,3000,MELBOURNE
-37.81575399953413,144.96668200016535,89656,14.076,3000,MELBOURNE
-37.81575500013651,144.96668400041773,89655,14.37,3000,MELBOURNE
-37.81575599967828,144.96668499990884,89654,14.467,3000,MELBOURNE
-37.81575799954196,144.9666860003512,89653,14.858,3000,MELBOURNE
-37.815759000144276,144.9666880006037,89652,15.054,3000,MELBOURNE
-37.81575999968601,144.9666890000949,89651,15.445,3000,MELBOURNE
-37.81576199953007,144.96668999940198,89650,15.934,3000,MELBOURNE
-37.815762999851984,144.96669000035325,89648,17.595,3000,MELBOURNE
-37.815764000154296,144.9666900001691,89647,18.475,3000,MELBOURNE
-37.81576499955585,144.96669000000966,89646,19.257,3000,MELBOURNE
-37.815765999858165,144.9666899998255,89645,20.137,3000,MELBOURNE
-37.815767000160484,144.96668999964132,89644,20.821,3000,MELBOURNE
-37.815767999581645,144.96669000061732,89643,21.114,3000,MELBOURNE
-37.81576899988396,144.96669000043315,89642,21.505,3000,MELBOURNE
-37.81577000018627,144.966690000249,89640,24.145,3000,MELBOURNE
-37.81577099958783,144.96669000008956,89639,24.927,3000,MELBOURNE
-37.815771999890146,144.96668999990538,89638,25.122,3000,MELBOURNE
-37.81577300019245,144.9666899997212,89637,26.1,3000,MELBOURNE
-37.815773999753794,144.96669100034808,89636,27.175,3000,MELBOURNE
-37.81577500033642,144.96669299946566,89635,30.205,3000,MELBOURNE
-37.815775999897724,144.96669400009256,89634,35.288,3000,MELBOURNE
-37.81577700034016,144.96669499955937,89633,35.875,3000,MELBOURNE
-37.81577799990148,144.96669600018635,89632,36.266,3000,MELBOURNE
-37.815779000503625,144.96669800043955,89631,38.905,3000,MELBOURNE
-37.81578000004528,144.96669899993114,89630,37.732,3000,MELBOURNE
-37.81578099960655,144.96670000055823,89629,34.604,3000,MELBOURNE
-37.81578200018904,144.96670199967613,89628,36.07,3000,MELBOURNE
-37.815782999750276,144.96670300030326,89627,36.364,3000,MELBOURNE
-37.81578400019264,144.96670399977026,89626,38.319,3000,MELBOURNE
-37.8157840003523,144.9667050005567,89625,42.522,3000,MELBOURNE
-37.81578600033627,144.96670699951554,89624,47.116,3000,MELBOURNE
-37.815786999897476,144.9667080001428,89623,55.034,3000,MELBOURNE
-37.815788000339815,144.96670899960992,89622,61.584,3000,MELBOURNE
-37.815790000203314,144.96671000005333,89621,64.614,3000,MELBOURNE
-37.815790999904486,144.96671200033177,89620,71.163,3000,MELBOURNE
-37.81579200034679,144.966712999799,89619,75.464,3000,MELBOURNE
-37.81579299990794,144.9667140004264,89618,76.54,3000,MELBOURNE
-37.8157949997518,144.96671499973456,89617,79.863,3000,MELBOURNE
-37.81579600035365,144.96671699998848,89616,81.427,3000,MELBOURNE
-37.81579699991477,144.96671800061603,89615,82.307,3000,MELBOURNE
-37.81579800035702,144.9667190000834,89614,85.533,3000,MELBOURNE
-37.81580000036038,144.96672100017844,89613,87.39,3000,MELBOURNE
-37.81580099990187,144.9667219996706,89612,88.465,3000,MELBOURNE
-37.815802000363696,144.96672300027353,89611,88.954,3000,MELBOURNE
-37.815804000207486,144.96672399958206,89610,90.029,3000,MELBOURNE
-37.81580499990843,144.9667259998611,89609,90.518,3000,MELBOURNE
-37.81580600037023,144.96672700046415,89608,91.007,3000,MELBOURNE
-37.81580699991167,144.96672799995648,89607,91.398,3000,MELBOURNE
-37.81580899977502,144.96672900040065,89606,91.496,3000,MELBOURNE
-37.81581000035705,144.9667309995197,89605,91.3,3000,MELBOURNE
-37.815810999918064,144.9667320001476,89604,90.029,3000,MELBOURNE
-37.815812000360204,144.96673299961537,89603,89.15,3000,MELBOURNE
-37.815814000363325,144.96673499971115,89602,85.435,3000,MELBOURNE
-37.81581499992431,144.96673600033913,89601,80.254,3000,MELBOURNE
-37.81581600036643,144.966736999807,89600,78.006,3000,MELBOURNE
-37.81581800022972,144.96673800025152,89599,68.915,3000,MELBOURNE
-37.81581899993044,144.9667400005311,89598,50.635,3000,MELBOURNE
-37.81582000037252,144.9667409999991,89597,42.229,3000,MELBOURNE
-37.815820999933464,144.96674200062725,89596,43.891,3000,MELBOURNE
