location_id,sensing_date,period_of_time,total_pedestrian_count,hours_covered,avg_hourly_pedestrian_count,sensor_description,sensor_name,latitude,longitude,postcode,locality
1,2024-04-28,4. Night (6pm-12am),828,1,828.0,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-04-29,1. Late Night (12am-6am),140,6,23.333333333333332,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-04-29,2. Morning (6am-12pm),1231,4,307.75,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-04-29,3. Afternoon (12pm-6pm),8231,4,2057.75,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-04-29,4. Night (6pm-12am),2225,3,741.6666666666666,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-04-30,1. Late Night (12am-6am),127,6,21.166666666666668,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-04-30,2. Morning (6am-12pm),2877,5,575.4,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-04-30,3. Afternoon (12pm-6pm),6511,3,2170.3333333333335,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-04-30,4. Night (6pm-12am),722,3,240.66666666666666,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-01,1. Late Night (12am-6am),118,6,19.666666666666668,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-01,2. Morning (6am-12pm),2377,5,475.4,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-01,3. Afternoon (12pm-6pm),7149,3,2383.0,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-01,4. Night (6pm-12am),1284,3,428.0,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-02,1. Late Night (12am-6am),144,6,24.0,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
